time_s,ref_deg,actual_deg,error_deg,current_A
1.967000000000000082e+00,7.878596052631579028e+01,7.955834556350184528e+01,-7.723850371860591091e-01,-2.493397907606453856e-01
1.967999999999999972e+00,7.882800000000000296e+01,7.960413601173834763e+01,-7.761360117383494517e-01,-2.974512243521694188e-01
1.969000000000000083e+00,7.886996052631579346e+01,7.964988704077852333e+01,-7.799265144627244295e-01,-3.453014461376131550e-01
1.969999999999999973e+00,7.891184210526316178e+01,7.969559818488276903e+01,-7.837560796196081370e-01,-3.928917700023983883e-01
1.971000000000000085e+00,7.895364473684210793e+01,7.974126898154472087e+01,-7.876242447026114979e-01,-4.402235033386556751e-01
1.971999999999999975e+00,7.899536842105263190e+01,7.978689897147280874e+01,-7.915305504201731734e-01,-4.872979470754668085e-01
1.973000000000000087e+00,7.903701315789473369e+01,7.983248769857192428e+01,-7.954745406771899230e-01,-5.341163957089563041e-01
1.973999999999999977e+00,7.907857894736841331e+01,7.987803470992527366e+01,-7.994557625568609049e-01,-5.806801373322461046e-01
1.975000000000000089e+00,7.912006578947368496e+01,7.992353955577621605e+01,-8.034737663025336429e-01,-6.269904536653196914e-01
1.975999999999999979e+00,7.916147368421052022e+01,7.996900178951023008e+01,-8.075281052997020925e-01,-6.730486200847298761e-01
1.977000000000000091e+00,7.920280263157894751e+01,8.001442096763693712e+01,-8.116183360579917183e-01,-7.188559056532035640e-01
1.977999999999999980e+00,7.924405263157895263e+01,8.005979664977233767e+01,-8.157440181933865997e-01,-7.644135731490635521e-01
1.979000000000000092e+00,7.928522368421053557e+01,8.010512839862096257e+01,-8.199047144104313345e-01,-8.097228790955757205e-01
1.979999999999999982e+00,7.932631578947368212e+01,8.015041577995830835e+01,-8.240999904846232349e-01,-8.547850737901523388e-01
1.981000000000000094e+00,7.936732894736842070e+01,8.019565836261313052e+01,-8.283294152447030489e-01,-8.996014013334434622e-01
1.981999999999999984e+00,7.940826315789473711e+01,8.024085571845004949e+01,-8.325925605553143871e-01,-9.441730996582418101e-01
1.983000000000000096e+00,7.944911842105263133e+01,8.028600742235211385e+01,-8.368890012994729677e-01,-9.885014005583361296e-01
1.983999999999999986e+00,7.948989473684211760e+01,8.033111305220349152e+01,-8.412183153613785880e-01,-1.032587529717174490e+00
1.985000000000000098e+00,7.953059210526316747e+01,8.037617218887224624e+01,-8.455800836090745509e-01,-1.076432706736452971e+00
1.985999999999999988e+00,7.957121052631578095e+01,8.042118441619318503e+01,-8.499738898774004126e-01,-1.120038145164535592e+00
1.987000000000000099e+00,7.961175000000001489e+01,8.046614932095081940e+01,-8.543993209508164988e-01,-1.163405052524776551e+00
1.987999999999999989e+00,7.965221052631578402e+01,8.051106649286242600e+01,-8.588559665466364290e-01,-1.206534630343663039e+00
1.989000000000000101e+00,7.969259210526315940e+01,8.055593552456112150e+01,-8.633434192979533295e-01,-1.249428074178945636e+00
1.989999999999999991e+00,7.973289473684209838e+01,8.060075601157909375e+01,-8.678612747369870428e-01,-1.292086573647521774e+00
1.991000000000000103e+00,7.977311842105262940e+01,8.064552755233088988e+01,-8.724091312782653596e-01,-1.334511312453274812e+00
1.991999999999999993e+00,7.981326315789473824e+01,8.069024974809683215e+01,-8.769865902020843595e-01,-1.376703468414730125e+00
1.993000000000000105e+00,7.985332894736842491e+01,8.073492220300640554e+01,-8.815932556379831864e-01,-1.418664213492633053e+00
1.993999999999999995e+00,7.989331578947367518e+01,8.077954452402190100e+01,-8.862287345482172674e-01,-1.460394713817423806e+00
1.995000000000000107e+00,7.993322368421053170e+01,8.082411632092193088e+01,-8.908926367114107236e-01,-1.501896129716515205e+00
1.995999999999999996e+00,7.997305263157895183e+01,8.086863720628528540e+01,-8.955845747063350126e-01,-1.543169615741488698e+00
1.997000000000000108e+00,8.001280263157894979e+01,8.091310679547459017e+01,-9.003041638956376103e-01,-1.584216320695194469e+00
1.997999999999999998e+00,8.005247368421052556e+01,8.095752470662029054e+01,-9.050510224097610967e-01,-1.625037387658696986e+00
1.999000000000000110e+00,8.009206578947367916e+01,8.100189056060457915e+01,-9.098247711309003227e-01,-1.665633954018108653e+00
2.000000000000000000e+00,8.013157894736842479e+01,8.104620398104543710e+01,-9.146250336770103129e-01,-1.706007151491316876e+00
2.000999999999999890e+00,8.017101315789473404e+01,8.109046459428071785e+01,-9.194514363859933592e-01,-1.746158106154547696e+00
2.002000000000000224e+00,8.021036842105264952e+01,8.113467202935248679e+01,-9.243036082998462577e-01,-1.786087938468869041e+00
2.003000000000000114e+00,8.024964473684210020e+01,8.117882591799117620e+01,-9.291811811490759965e-01,-1.825797763306534094e+00
2.004000000000000004e+00,8.028884210526315712e+01,8.122292589460001011e+01,-9.340837893368478806e-01,-1.865288689977253611e+00
2.004999999999999893e+00,8.032796052631579187e+01,8.126697159623945765e+01,-9.390110699236681180e-01,-1.904561822254256853e+00
2.006000000000000227e+00,8.036700000000000443e+01,8.131096266261175742e+01,-9.439626626117475494e-01,-1.943618258400356069e+00
2.007000000000000117e+00,8.040596052631579482e+01,8.135489873604551292e+01,-9.489382097297105467e-01,-1.982459091193803147e+00
2.008000000000000007e+00,8.044484210526316303e+01,8.139877946148041588e+01,-9.539373562172511756e-01,-2.021085407954060997e+00
2.008999999999999897e+00,8.048364473684209486e+01,8.144260448645196959e+01,-9.589597496098795082e-01,-2.059498290567482570e+00
2.010000000000000231e+00,8.052236842105264714e+01,8.148637346107638280e+01,-9.640050400237316630e-01,-2.097698815512835324e+00
2.011000000000000121e+00,8.056101315789474882e+01,8.153008603803542087e+01,-9.690728801406842674e-01,-2.135688053886703131e+00
2.012000000000000011e+00,8.059957894736842832e+01,8.157374187256151288e+01,-9.741629251930880029e-01,-2.173467071428861530e+00
2.012999999999999901e+00,8.063806578947367143e+01,8.161734062242271648e+01,-9.792748329490353898e-01,-2.211036928547418512e+00
2.014000000000000234e+00,8.067647368421053500e+01,8.166088194790792443e+01,-9.844082636973866540e-01,-2.248398680343925093e+00
2.015000000000000124e+00,8.071480263157894797e+01,8.170436551181212792e+01,-9.895628802331771778e-01,-2.285553376638318923e+00
2.016000000000000014e+00,8.075305263157895297e+01,8.174779097942167994e+01,-9.947383478427329617e-01,-2.322502061993830580e+00
2.016999999999999904e+00,8.079122368421053579e+01,8.179115801849967227e+01,-9.999343342891413577e-01,-2.359245775741696249e+00
2.018000000000000238e+00,8.082931578947369644e+01,8.183446629927142624e+01,-1.005150509797735126e+00,-2.395785552005788688e+00
2.019000000000000128e+00,8.086732894736843491e+01,8.187771549441001184e+01,-1.010386547041589145e+00,-2.432122419727171803e+00
2.020000000000000018e+00,8.090526315789473699e+01,8.192090527902185215e+01,-1.015642121127119379e+00,-2.468257402688486479e+00
2.020999999999999908e+00,8.094311842105263111e+01,8.196403533063238456e+01,-1.020916909579756560e+00,-2.504191519538267130e+00
2.022000000000000242e+00,8.098089473684211725e+01,8.200710532917187834e+01,-1.026210592329761973e+00,-2.539925783815109028e+00
2.023000000000000131e+00,8.101859210526315280e+01,8.205011495696120960e+01,-1.031522851698054355e+00,-2.575461203971791235e+00
2.024000000000000021e+00,8.105621052631579460e+01,8.209306389869777831e+01,-1.036853372381986382e+00,-2.610798783399244094e+00
2.024999999999999911e+00,8.109375000000000000e+01,8.213595184144149641e+01,-1.042201841441503074e+00,-2.645939520450376392e+00
2.026000000000000245e+00,8.113121052631579744e+01,8.217877847460083274e+01,-1.047567948285033523e+00,-2.680884408463892754e+00
2.027000000000000135e+00,8.116859210526315849e+01,8.222154348991891482e+01,-1.052951384655749223e+00,-2.715634435787896095e+00
2.028000000000000025e+00,8.120589473684209736e+01,8.226424658145973012e+01,-1.058351844617622106e+00,-2.750190585803457211e+00
2.028999999999999915e+00,8.124311842105262826e+01,8.230688744559441261e+01,-1.063769024541785901e+00,-2.784553836948034267e+00
2.030000000000000249e+00,8.128026315789475120e+01,8.234946578098758607e+01,-1.069202623092833759e+00,-2.818725162738815015e+00
2.031000000000000139e+00,8.131732894736842354e+01,8.239198128858369330e+01,-1.074652341215269757e+00,-2.852705531795948879e+00
2.032000000000000028e+00,8.135431578947368791e+01,8.243443367159358104e+01,-1.080117882119895567e+00,-2.886495907865657351e+00
2.032999999999999918e+00,8.139122368421051590e+01,8.247682263548097126e+01,-1.085598951270452694e+00,-2.920097249843243148e+00
2.034000000000000252e+00,8.142805263157895013e+01,8.251914788794908873e+01,-1.091095256370136601e+00,-2.953510511796019422e+00
2.035000000000000142e+00,8.146480263157894797e+01,8.256140913892738808e+01,-1.096606507348441895e+00,-2.986736642986080881e+00
2.036000000000000032e+00,8.150147368421053784e+01,8.260360610055826669e+01,-1.102132416347740174e+00,-3.019776587893052699e+00
2.036999999999999922e+00,8.153806578947367711e+01,8.264573848718390536e+01,-1.107672697710227805e+00,-3.052631286236649366e+00
2.038000000000000256e+00,8.157457894736842263e+01,8.268780601533316599e+01,-1.113227067964745132e+00,-3.085301672999196221e+00
2.039000000000000146e+00,8.161101315789474597e+01,8.272980840370856015e+01,-1.118795245813812400e+00,-3.117788678448008000e+00
2.040000000000000036e+00,8.164736842105263293e+01,8.277174537317324621e+01,-1.124376952120615281e+00,-3.150093228157685665e+00
2.040999999999999925e+00,8.168364473684209770e+01,8.281361664673816847e+01,-1.129971909896078763e+00,-3.182216243032325309e+00
2.042000000000000259e+00,8.171984210526316872e+01,8.285542194954921058e+01,-1.135579844286044082e+00,-3.214158639327582279e+00
2.043000000000000149e+00,8.175596052631578914e+01,8.289716100887441996e+01,-1.141200482558621054e+00,-3.245921328672659811e+00
2.044000000000000039e+00,8.179200000000000159e+01,8.293883355409127489e+01,-1.146833554091276852e+00,-3.277505218092239048e+00
2.044999999999999929e+00,8.182796052631577766e+01,8.298043931667412210e+01,-1.152478790358341554e+00,-3.308911210028223415e+00
2.046000000000000263e+00,8.186384210526315997e+01,8.302197803018155753e+01,-1.158135924918388682e+00,-3.340140202361445709e+00
2.047000000000000153e+00,8.189964473684212010e+01,8.306344943024390659e+01,-1.163804693401791823e+00,-3.371193088433250828e+00
2.048000000000000043e+00,8.193536842105264384e+01,8.310485325455084649e+01,-1.169484833498206866e+00,-3.402070757067006568e+00
2.048999999999999932e+00,8.197101315789473119e+01,8.314618924283897172e+01,-1.175176084944243859e+00,-3.432774092589482073e+00
2.049999999999999822e+00,8.200657894736842479e+01,8.318745713687955856e+01,-1.180878189511138432e+00,-3.463303974852154354e+00
2.051000000000000156e+00,8.204206578947369621e+01,8.322865668046621579e+01,-1.186590890992527347e+00,-3.493661279252397556e+00
2.052000000000000046e+00,8.207747368421053125e+01,8.326978761940281970e+01,-1.192313935192284458e+00,-3.523846876754601176e+00
2.052999999999999936e+00,8.211280263157894410e+01,8.331084970149132118e+01,-1.198047069912372198e+00,-3.553861633911160389e+00
2.053999999999999826e+00,8.214805263157893478e+01,8.335184267651970913e+01,-1.203790044940767467e+00,-3.583706412883409520e+00
2.055000000000000160e+00,8.218322368421053170e+01,8.339276629625005910e+01,-1.209542612039528287e+00,-3.613382071462402756e+00
2.056000000000000050e+00,8.221831578947369223e+01,8.343362031440655358e+01,-1.215304524932873109e+00,-3.642889463089664659e+00
2.056999999999999940e+00,8.225332894736841638e+01,8.347440448666368695e+01,-1.221075539295273460e+00,-3.672229436877802122e+00
2.057999999999999829e+00,8.228826315789473256e+01,8.351511857063435684e+01,-1.226855412739633611e+00,-3.701402837631048826e+00
2.059000000000000163e+00,8.232311842105264077e+01,8.355576232585826801e+01,-1.232643904805625912e+00,-3.730410505865669357e+00
2.060000000000000053e+00,8.235789473684209838e+01,8.359633551379009475e+01,-1.238440776947997923e+00,-3.759253277830341133e+00
2.060999999999999943e+00,8.239259210526314803e+01,8.363683789778804112e+01,-1.244245792524893979e+00,-3.787931985526384437e+00
2.061999999999999833e+00,8.242721052631577550e+01,8.367726924310213121e+01,-1.250058716786353497e+00,-3.816447456727924070e+00
2.063000000000000167e+00,8.246175000000000921e+01,8.371762931686282627e+01,-1.255879316862811734e+00,-3.844800515001946195e+00
2.064000000000000057e+00,8.249621052631579232e+01,8.375791788806948546e+01,-1.261707361753698908e+00,-3.872991979728292122e+00
2.064999999999999947e+00,8.253059210526316747e+01,8.379813472757913928e+01,-1.267542622315978251e+00,-3.901022666119525972e+00
2.065999999999999837e+00,8.256489473684209202e+01,8.383827960809502144e+01,-1.273384871252925432e+00,-3.928893385240718850e+00
2.067000000000000171e+00,8.259911842105263702e+01,8.387835230415544174e+01,-1.279233883102792291e+00,-3.956604944029171733e+00
2.068000000000000060e+00,8.263326315789474563e+01,8.391835259212250264e+01,-1.285089434227751681e+00,-3.984158145313991817e+00
2.068999999999999950e+00,8.266732894736841786e+01,8.395828025017101481e+01,-1.290951302802599843e+00,-4.011553787835658191e+00
2.069999999999999840e+00,8.270131578947366791e+01,8.399813505827744109e+01,-1.296819268803764746e+00,-4.038792666265415221e+00
2.071000000000000174e+00,8.273522368421052420e+01,8.403791679820879779e+01,-1.302693113998275587e+00,-4.065875571224621510e+00
2.072000000000000064e+00,8.276905263157894410e+01,8.407762525351179761e+01,-1.308572621932847735e+00,-4.092803289304004721e+00
2.072999999999999954e+00,8.280280263157895604e+01,8.411726020950186467e+01,-1.314457577922915066e+00,-4.119576603082829358e+00
2.073999999999999844e+00,8.283647368421053159e+01,8.415682145325236263e+01,-1.320347769041829711e+00,-4.146196291147973945e+00
2.075000000000000178e+00,8.287006578947369917e+01,8.419630877358372345e+01,-1.326242984110023171e+00,-4.172663128112922060e+00
2.076000000000000068e+00,8.290357894736841615e+01,8.423572196105283183e+01,-1.332143013684406796e+00,-4.198977884636638791e+00
2.076999999999999957e+00,8.293701315789473938e+01,8.427506080794226762e+01,-1.338047650047534898e+00,-4.225141327442424988e+00
2.077999999999999847e+00,8.297036842105262622e+01,8.431432510824973292e+01,-1.343956687197106703e+00,-4.251154219336609863e+00
2.079000000000000181e+00,8.300364473684211930e+01,8.435351465767746504e+01,-1.349869920835345072e+00,-4.277017319227216952e+00
2.080000000000000071e+00,8.303684210526316178e+01,8.439262925362176304e+01,-1.355787148358601257e+00,-4.302731382142503946e+00
2.080999999999999961e+00,8.306996052631579630e+01,8.443166869516252859e+01,-1.361708168846744949e+00,-4.328297159249457238e+00
2.081999999999999851e+00,8.310299999999999443e+01,8.447063278305289202e+01,-1.367632783052897594e+00,-4.353715397872151449e+00
2.083000000000000185e+00,8.313596052631579880e+01,8.450952131970886683e+01,-1.373560793393076684e+00,-4.378986841510061012e+00
2.084000000000000075e+00,8.316884210526316679e+01,8.454833410919904679e+01,-1.379492003935890221e+00,-4.404112229856298022e+00
2.084999999999999964e+00,8.320164473684211259e+01,8.458707095723441682e+01,-1.385426220392308228e+00,-4.429092298815708872e+00
2.085999999999999854e+00,8.323436842105262201e+01,8.462573167115816375e+01,-1.391363250105535743e+00,-4.453927780522943358e+00
2.087000000000000188e+00,8.326701315789473767e+01,8.466431605993557241e+01,-1.397302902040836070e+00,-4.478619403360433182e+00
2.088000000000000078e+00,8.329957894736841695e+01,8.470282393414397859e+01,-1.403244986775554981e+00,-4.503167891976256776e+00
2.088999999999999968e+00,8.333206578947368826e+01,8.474125510596269351e+01,-1.409189316489007471e+00,-4.527573967301957047e+00
2.089999999999999858e+00,8.336447368421052317e+01,8.477960938916314149e+01,-1.415135704952618090e+00,-4.551838346570247218e+00
2.091000000000000192e+00,8.339680263157895013e+01,8.481788659909888395e+01,-1.421083967519933378e+00,-4.575961743332670473e+00
2.092000000000000082e+00,8.342905263157894069e+01,8.485608655269582812e+01,-1.427033921116877435e+00,-4.599944867477132604e+00
2.092999999999999972e+00,8.346122368421052329e+01,8.489420906844235049e+01,-1.432985384231828307e+00,-4.623788425245400013e+00
2.093999999999999861e+00,8.349331578947368371e+01,8.493225396637969027e+01,-1.438938176906012334e+00,-4.647493119250470706e+00
